,0,1
731,-41.541437163489114,21.71108566673624
732,-40.09667907942932,21.9879068373735
733,-38.59025842900898,22.17699301570748
734,-41.81221963265531,25.154089716770542
735,-40.20004383303694,25.29267868912023
736,-37.922163908636065,24.93181750933637
737,-38.73611739155579,26.591470891933746
738,-39.504210516979605,28.297502828524387
739,-38.35849109500413,28.654648136398684
740,-37.11340584927204,28.89872623211631
741,-37.163725893548786,30.150890568687824
742,-42.862666757119754,36.21957925389828
743,-38.75984998667249,34.10439057507971
744,-35.436139156167485,32.46000983790489
745,-34.60994966221694,33.000152606184145
746,-36.74612846288065,36.46751189149044
747,-36.44398361738889,37.64390408768689
748,-35.80656632453606,38.49712558983574
749,-34.21542543776363,38.29437090768207
750,-33.31906292817326,38.82684650814871
751,-31.347902094133595,38.043652875156226
752,-32.31536162740578,40.85593347242492
753,-28.894383445384587,38.07159330303444
754,-31.027498474673813,42.62629279836549
755,-26.013112721208806,37.28226703630134
756,-27.6203720655867,41.32293646808355
757,-28.055722184987797,43.847641801261645
758,-26.625575960405534,43.5051262838181
759,-27.910310992068915,47.7223487611787
760,-24.920504112622012,44.63530846053244
761,-22.243233286569026,41.781868042673736
762,-22.296949865807147,43.981284462286666
763,-20.898585906048904,43.35146941812667
764,-24.194837898059962,52.86668529241155
765,-18.425596798670377,42.48615084988119
766,-18.915142559889212,46.12050710458686
767,-20.109334163052846,51.96917805291731
768,-16.264851821825243,44.66815717371653
769,-16.528232421562087,48.379748043170956
770,-15.788405137671221,49.42376084535215
771,-13.47243378599916,45.27852832519828
772,-13.481520155747273,48.863614138085076
773,-12.793477615118617,50.27028270750877
774,-10.75320496994328,46.09105034208788
775,-9.785220942851963,46.089290060318966
776,-10.024640882033582,52.3495842337675
777,-8.580950846231634,50.2288361539392
778,-7.006150604870494,46.6079918869966
779,-6.263618494469202,48.208579505287624
780,-5.491253925469614,50.08446920358497
781,-4.423636998137071,49.458696208039775
782,-3.656699340917392,52.755291956220994
783,-2.3248076784879697,47.21052521838089
784,-1.4994403216383536,51.329639895499525
785,-0.46033619853841623,50.01516136167986
786,0.5354677580586925,49.595289512989176
787,1.4546733505694394,47.22035370566542
788,2.521852826991014,49.603654339854785
789,3.497766547287395,49.323474960468424
790,3.8841195081503064,42.6607578601884
791,5.922797186748757,53.23769981628039
792,6.835853962181584,51.964972805913746
793,7.231440645757423,47.590974730108094
794,8.847624216726713,51.297496366871904
795,9.880183357928814,51.154030723864636
796,10.640516548985978,49.727828461112736
797,11.526398157415935,49.05194622601208
798,12.122304249558658,47.317569471875714
799,14.166772195241862,51.030164804285405
800,14.363591459676664,47.99378605253956
801,16.008949876314308,49.840169521926924
802,14.957367529120962,43.55480515232089
803,17.220224454197854,47.058640690213366
804,18.024774062180473,46.36245184249789
805,17.31194981607125,42.02071343879852
806,19.22340334275377,44.13306133758712
807,21.759471036111343,47.345891896953056
808,20.56259808910193,42.481407709832965
809,20.7025207176491,40.67547750939137
810,25.095098483619875,46.95838337880427
811,25.847120742378884,46.122244077909556
812,27.370655550969225,46.62904874374273
813,25.174893984604402,40.98801052056128
814,28.202085479079578,43.92214577649638
815,26.527110965906633,39.55081536974206
816,27.197292564822984,38.84745656780593
817,32.435790954273884,44.41220339593987
818,30.282458631190583,39.76885364650972
819,33.91452562426291,42.73766815973646
820,35.02494836211537,42.36842337945729
821,32.587190864184656,37.851842432601664
822,34.69356567731288,38.705264156554534
823,32.48712477494331,34.816897430459555
824,32.52114214658717,33.48502187344179
825,35.078399024013784,34.701710929666675
826,36.292571551666526,34.49432764053094
827,36.99276893414848,33.77771012060569
828,40.05924803960944,35.134680548665315
829,40.77796142052703,34.346803083481646
830,38.73432860096922,31.322955431683766
831,40.50230638746416,31.434038968810228
832,38.609005515600835,28.746096538735724
833,45.476163642611404,32.465842812769765
834,41.432047656584864,28.34518884683686
835,43.47036375314747,28.480410787248122
836,42.6705783033887,26.752299227739297
837,43.52332522716339,26.08917043969704
838,41.93129891464222,24.008261251397347
839,48.88708528402999,26.707136411871318
840,43.41607450103415,22.602879197453944
841,43.60796263233646,21.605511410002418
842,48.803926240810576,22.975938128866964
843,49.77617656489176,22.228673912895303
844,44.14914970116938,18.665961106710355
845,51.46569043029603,20.556051476233808
846,46.78510668175803,17.610047569390172
847,43.56408966075623,15.410225071212327
848,47.7698104647957,15.830409077603065
849,46.650385805198724,14.430655387822176
850,46.7457355028386,13.441938453831543
851,52.73971749579663,14.029900958439514
852,45.14768065256369,11.04839154450103
853,48.54937601802364,10.85658338024352
854,48.23859187807565,9.778446672493075
855,46.6929177592716,8.496688254167372
856,49.091108281618475,7.922296581381438
857,46.88928646610638,6.60772710393711
858,51.46752104187709,6.2059195751384495
859,56.778683830980675,5.6968706236249185
860,50.84250412939342,4.076099722178212
861,49.840989442544114,2.9940530928471016
862,52.442219817519636,2.098808276532004
863,49.38339313887845,0.9877995728995992
864,50.44050034341456,0.0
865,49.50204439986092,-0.15767975071390775
866,49.600350918842025,-1.1502054805541695
867,45.65315083567226,-1.9727718823497504
868,45.601854645068094,-2.885207834322804
869,52.39725098153619,-4.368763052097022
870,53.49766187229439,-5.5398479474703315
871,47.70725661432168,-5.906740845544343
872,57.03776812099911,-8.223245055681108
873,51.338228632523546,-8.452809356617061
874,52.37966154536488,-9.703972940636168
875,51.28842711907261,-10.566871816119473
876,51.791815240021535,-11.755002238098715
877,44.848417333110945,-11.12668653838666
878,52.50500016880494,-14.146693600332895
879,50.289870744060984,-14.634663750460508
880,47.246109258838445,-14.779991359361837
881,49.01844614852546,-16.41766321784516
882,47.72209933308614,-17.052290405543403
883,40.716965266615524,-15.474231344132201
884,46.20776463065837,-18.62685358139493
885,48.11614997458841,-20.524087578862254
886,47.30443944308601,-21.305850704530194
887,46.89452118742163,-22.259781820989787
888,42.096295359390815,-21.023826807240507
889,44.82819076685272,-23.51983748635505
890,43.4350869744149,-23.908655300879868
891,42.225764292595294,-24.35578324209309
892,42.912920497444766,-25.90943786409746
893,42.83589486551986,-27.04640289001485
894,40.268293496549596,-26.566224282645024
895,47.76658191119571,-32.90273005249729
896,35.08695163609239,-25.218000304170157
897,36.405724674040655,-27.286333717168727
898,42.059798857567245,-32.85802001451802
899,40.091486860710816,-32.63219646340947
900,38.60026565798209,-32.7233045617937
901,37.46792239649313,-33.073658461612006
902,38.53890296574175,-35.41523209270905
903,37.517974380421784,-35.88716827297306
904,36.61123880400078,-36.44956548505733
905,33.03758719547431,-34.234287918328626
906,34.85354733560627,-37.59237552520656
907,32.871785573390646,-36.90869478184112
908,32.401220331620465,-37.879185595351935
909,33.40322621516833,-40.669791591003
910,24.927729014215405,-31.61920493873997
911,34.28634679507852,-45.3258328657633
912,29.060440114778096,-40.057833507079856
913,27.03502565650993,-38.87868575167699
914,27.89040104886909,-41.87111709305286
915,27.824765412075433,-43.63962445582148
916,23.930124659209806,-39.24109754873189
917,23.436061463207807,-40.21891820971665
918,25.068961330589353,-45.06970412895961
919,22.306187145706986,-42.06148060973814
920,20.453992026070065,-40.50583188916287
921,21.7030281471764,-45.20409190354009
922,19.835988058577552,-43.5254858423876
923,20.00961718474593,-46.34066920570901
924,20.250041389376683,-49.600237044289166
925,17.119326057186168,-44.452235315365115
926,17.554610744120705,-48.45009636323426
927,16.764878150245103,-49.32909900467141
928,15.795653847460429,-49.71949162987041
929,14.46707815123564,-48.90617478679419
930,13.353879953102675,-48.703395062547955
931,12.509686320100645,-49.484767847994476
932,11.171450282696123,-48.23080075087651
933,10.253902704738135,-48.67831805935591
934,9.30711185654766,-49.02514716723861
935,8.618733396976534,-50.93860685914899
936,7.923138101848525,-53.28537510804933
937,6.315911454412642,-49.22451229716678
938,5.643266202547431,-52.23875893217743
939,3.9378991088510946,-44.83247200372818
940,3.4076195697838334,-50.32353669257623
941,2.354773129949914,-49.42119715623065
942,1.4372415246980728,-52.03995688353647
943,0.379882404743237,-49.911193071026204
